AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,isDone,Activity
813,494,-532,233,-699,-393,89,520,False,4
554,184,-218,293,-722,-351,376,587,False,4
394,-33,-20,263,-679,-272,604,625,False,4
283,-188,209,162,-624,-235,601,637,False,4
356,-305,525,88,-569,-240,296,634,False,4
410,-465,996,88,-477,-213,173,613,False,4
197,-612,1524,110,-232,-138,654,548,False,4
-182,-766,1778,197,170,18,944,491,False,4
65,-899,1467,69,1045,228,721,607,False,4
1343,-623,1787,-95,1743,360,1320,842,False,4
3317,-214,1314,-46,1743,440,2574,1033,False,4
5932,312,1326,-455,1743,276,5086,1191,False,4
6516,655,-1845,-207,1033,598,5803,1195,False,4
2813,4244,-2463,-209,76,189,4656,1014,False,4
1667,865,-1512,455,-174,-258,1411,921,False,4
2204,-1717,-2388,66,-141,-97,2675,773,False,4
1962,585,-1674,-243,-404,-229,1644,723,False,4
2279,1322,-1746,-21,-411,-317,2160,682,False,4
3190,1177,-1516,62,-759,-413,2722,719,False,4
3043,1219,-1108,73,-999,-450,2460,795,False,4
2556,1016,-959,27,-1017,-485,1912,861,False,4
2193,796,-879,-14,-1014,-540,1493,918,False,4
1734,519,-626,-14,-976,-567,915,960,False,4
926,-202,151,127,-892,-494,40,1012,False,4
639,-307,424,113,-863,-437,173,1004,False,4
46,-307,476,117,-900,-376,431,1000,False,4
-378,-401,792,37,-956,-312,35,1001,False,4
-37,-565,1353,-26,-796,-321,466,972,False,4
-299,-561,1693,15,-638,-316,808,920,False,4
-378,-684,1923,57,-408,-237,1075,831,False,4
-330,-652,1961,71,-164,-144,1092,711,False,4
-175,-455,1974,78,68,-67,1033,593,False,4
71,-312,1987,140,296,-46,1012,540,False,4
-63,-377,1958,192,558,-68,994,551,False,4
-81,-580,2253,240,1055,-44,1327,657,False,4
555,-1143,2753,217,1738,122,2032,877,False,4
2453,-1218,2991,20,1743,306,3055,1055,False,4
4666,-625,2615,-378,1743,250,4385,1204,False,4
3903,154,470,-461,1576,128,2934,1292,False,4
3254,1555,-1790,-366,940,100,3026,1236,False,4
391,2309,-1373,338,-459,413,1714,1130,False,4
585,-648,-570,191,-568,-22,42,1023,False,4
129,-385,-149,2,-477,-240,567,925,False,4
-88,-131,-680,-27,-79,-201,301,783,False,4
132,137,-801,18,-120,-126,176,661,False,4
295,63,-893,-15,-288,-159,57,595,False,4
371,-53,-639,-85,-439,-211,259,575,False,4
74,15,-318,-53,-523,-144,673,569,False,4
-191,40,-309,-157,-401,-82,634,497,False,4
-324,158,-175,-105,-377,-70,599,477,False,4
-521,4,-151,-80,-322,-99,612,450,True,4
1759,1142,-710,144,-75,-140,1214,169,False,4
1886,1169,-706,279,-587,-234,1328,273,False,4
2000,1185,-817,360,-871,-301,1464,416,False,4
1905,934,-897,186,-874,-392,1303,528,False,4
1570,1004,-904,8,-873,-446,1071,618,False,4
1328,1028,-963,19,-760,-451,935,671,False,4
982,849,-915,1,-706,-501,588,710,False,4
831,607,-802,24,-630,-491,304,728,False,4
664,322,-423,64,-623,-484,149,740,False,4
520,21,26,117,-598,-452,478,744,False,4
179,-154,1098,224,-519,-322,123,725,False,4
-604,-353,664,281,-283,-174,35,667,False,4
70,-899,1822,131,-174,-73,1032,579,False,4
-521,-760,2240,33,246,-1,1422,513,False,4
372,-434,1882,-51,929,79,966,597,False,4
1043,-310,2099,46,1045,151,1364,688,False,4
1464,-501,2185,73,1326,219,1677,820,False,4
2541,-245,2041,60,1476,204,2268,954,False,4
-1940,1275,681,-15,1482,108,1419,1060,False,4
5218,-449,1115,-314,1440,65,4354,1143,False,4
7845,-239,-2017,-223,1093,405,7103,1152,False,4
4014,3239,-2520,-112,174,273,4740,990,False,4
2519,1372,-2539,235,-219,-230,2830,871,False,4
1803,-705,-2351,178,-404,-262,2045,799,False,4
2803,742,-1791,-118,-914,-253,2408,803,False,4
2648,956,-1493,-202,-1036,-329,2186,863,False,4
2141,1053,-1285,-132,-1002,-410,1709,908,False,4
1720,820,-1110,-62,-960,-495,1205,943,False,4
1437,584,-749,14,-945,-537,722,972,False,4
1176,424,-284,111,-923,-553,281,993,False,4
1164,274,177,210,-915,-578,208,1015,False,4
1018,87,583,272,-908,-586,176,1035,False,4
707,-61,922,351,-877,-496,163,1041,False,4
357,-293,1178,312,-838,-343,265,1024,False,4
-135,-443,1672,155,-795,-289,734,991,False,4
-502,-473,1710,119,-640,-238,843,931,False,4
-412,-558,1600,95,-383,-174,743,831,False,4
-169,-609,1775,83,-295,-81,884,728,False,4
-57,-590,2159,82,-176,12,1238,621,False,4
-364,-605,2792,132,112,88,1879,536,False,4
-364,-721,2606,101,707,151,1728,574,False,4
322,-880,2562,-16,1481,249,1727,759,False,4
1825,-882,2728,-195,1743,464,2398,970,False,4
4707,44,2316,-373,1743,419,4246,1142,False,4
3128,559,-169,-572,1129,22,2182,1167,False,4
2427,621,-481,-357,706,399,1550,1110,False,4
1338,1061,-1538,191,144,388,1298,979,False,4
233,1202,-983,184,-255,40,570,847,False,4
186,-48,-738,116,-266,-320,237,763,False,4
325,-178,-600,27,-164,-282,294,676,False,4
4,20,-422,161,-251,-131,577,606,False,4
-77,-83,-477,278,-253,-22,509,560,False,4
-73,-190,-589,223,-258,-20,376,516,False,4
-181,-371,-684,177,-143,-87,201,461,False,4
-83,-389,-772,70,-99,-117,131,402,False,4
-57,-138,-475,3,-217,-51,502,366,False,4
-357,70,-272,95,-242,12,545,345,False,4
-259,-193,-310,81,-208,-36,554,321,True,4
1134,583,-1216,-281,-245,65,761,150,False,4
1217,909,-1420,-312,-372,-11,1079,217,False,4
1256,1241,-1449,-182,-486,-134,1284,281,False,4
1187,1241,-1675,-9,-512,-198,1398,334,False,4
1088,1081,-1768,-13,-551,-200,1340,384,False,4
905,959,-1394,10,-583,-191,918,430,False,4
710,689,-1031,100,-576,-169,428,466,False,4
694,307,-605,178,-588,-162,29,499,False,4
652,4,-79,243,-623,-161,343,537,False,4
429,-114,476,318,-576,-86,349,562,False,4
273,-214,1300,418,-440,-11,345,571,False,4
-351,-469,3026,436,-162,122,2082,552,False,4
-1450,-481,4149,307,287,115,3421,529,False,4
-331,163,3556,-5,1427,74,2575,709,False,4
1703,-161,2730,11,1444,48,2221,856,False,4
2216,-490,2645,53,1663,218,2485,1020,False,4
3865,-36,1286,-135,1743,115,3073,1166,False,4
-294,1671,1531,-969,1024,-250,1285,1219,False,4
6553,862,960,-224,1149,555,5678,1234,False,4
5406,1668,-1189,-210,466,428,4781,1120,False,4
3089,2866,-1288,-81,-226,-139,3406,952,False,4
3612,240,-1715,-7,-462,-511,3005,899,False,4
3846,-64,-1745,37,-817,-381,3223,899,False,4
4130,390,-1325,-69,-1230,-407,3354,979,False,4
4010,679,-1079,-109,-1387,-445,3207,1075,False,4
3233,676,-671,-68,-1462,-493,2370,1169,False,4
2440,639,-249,21,-1418,-506,1534,1236,False,4
2131,428,5,110,-1359,-545,1173,1282,False,4
1973,307,250,189,-1249,-565,1012,1302,False,4
1863,205,563,246,-1154,-524,956,1300,False,4
1537,-42,1072,226,-1125,-503,874,1290,False,4
959,47,1136,160,-1052,-452,487,1263,False,4
498,-209,1762,95,-948,-423,842,1219,False,4
-232,-469,2277,85,-753,-390,1336,1145,False,4
-474,-563,1964,67,-491,-298,1097,1032,False,4
-46,-647,2076,24,-265,-182,1174,890,False,4
-238,-589,2366,9,-100,-40,1449,733,False,4
-122,-440,2502,21,158,27,1543,619,False,4
-292,-372,2758,102,520,53,1798,601,False,4
-114,-698,2957,93,1131,155,2040,710,False,4
972,-840,3160,54,1743,308,2411,922,False,4
3432,-896,3031,-3,1743,357,3665,1093,False,4
3586,-217,1133,-776,1462,-153,2766,1207,False,4
2175,977,308,-171,1207,464,1404,1226,False,4
2749,986,-2887,-28,437,383,3106,1097,False,4
1821,1321,-1631,-345,-237,-237,1778,974,False,4
264,-33,-946,30,-267,-364,17,869,False,4
758,-336,-580,172,-625,-237,11,833,False,4
520,-217,-384,63,-790,-198,318,830,False,4
347,-72,257,-60,-808,-222,562,832,False,4
-15,54,346,-26,-660,-244,649,806,False,4
-447,-18,296,79,-418,-219,463,740,False,4
-236,-531,-11,62,-190,-185,418,647,False,4
-199,-608,8,-88,-201,-78,360,564,False,4
-410,-344,367,-252,-227,0,351,519,False,4
-662,-211,689,-243,-124,-11,21,469,False,4
-969,-372,776,-11,78,73,295,397,False,4
-1238,-718,616,60,452,317,558,428,False,4
-818,-723,-1824,10,619,499,1125,502,False,4
176,-486,-944,-258,1262,660,505,691,True,4
1974,1280,-484,182,-71,-217,1401,215,False,4
2305,1346,-296,364,-342,-303,1685,289,False,4
2492,1143,-285,426,-689,-378,1756,410,False,4
2175,812,-388,233,-810,-499,1353,523,False,4
1756,669,-345,132,-780,-538,910,610,False,4
1556,484,-199,180,-858,-538,641,693,False,4
1313,120,20,213,-974,-537,318,781,False,4
971,-65,193,184,-947,-499,7,842,False,4
823,-193,350,166,-845,-434,85,866,False,4
738,-385,610,119,-737,-387,31,861,False,4
518,-575,1077,74,-646,-328,326,834,False,4
287,-890,1952,155,-429,-220,1164,768,False,4
-733,-1422,2862,268,261,102,2278,692,False,4
527,-1468,2492,-73,1630,291,1939,885,False,4
2376,-683,3237,118,1743,394,3073,1066,False,4
6104,-346,2017,-378,1743,190,5437,1211,False,4
4794,698,1146,-130,1353,368,3978,1250,False,4
6625,-1079,-1197,-51,1246,605,5818,1277,False,4
3804,2748,-1501,-476,396,91,3926,1147,False,4
2793,1404,-1583,246,-117,-135,2503,978,False,4
2318,-880,-1739,96,-234,-181,2028,845,False,4
2523,203,-1478,-235,-349,-345,1931,784,False,4
2674,1039,-1157,-82,-613,-365,2093,771,False,4
3221,1132,-1250,25,-910,-414,2635,817,False,4
2975,1151,-1130,-25,-1214,-536,2384,919,False,4
2408,1090,-1104,-12,-1231,-611,1864,1010,False,4
2057,689,-855,16,-1213,-655,1331,1083,False,4
1593,319,-430,135,-1181,-646,680,1137,False,4
1573,-101,2,233,-1109,-574,576,1163,False,4
1220,-215,221,205,-998,-488,258,1156,False,4
768,-221,720,183,-923,-401,75,1129,False,4
200,-375,937,166,-838,-351,28,1088,False,4
-192,-427,1004,115,-790,-273,107,1039,False,4
-489,-384,1288,35,-576,-222,430,955,False,4
-595,-350,1357,25,-341,-190,522,842,False,4
-369,-395,1470,61,-192,-159,566,725,False,4
-457,-424,1699,92,-90,-104,809,613,False,4
-504,-351,1895,122,120,-45,992,525,False,4
-351,-392,2013,161,365,-22,1080,500,False,4
-547,-624,2639,287,709,18,1766,553,False,4
-113,-822,2711,364,1381,150,1835,729,False,4
1960,-1035,2567,219,1743,145,2391,936,False,4
3858,-440,1524,-182,1743,22,3171,1099,False,4
2381,-72,-120,-676,1252,48,1385,1164,False,4
2213,309,-2145,43,759,496,2097,1112,False,4
1445,1706,-2322,206,135,332,2223,972,False,4
178,-121,-1573,161,-662,-155,587,917,False,4
-55,-451,-93,4,-552,-268,536,856,False,4
-1,-698,-620,12,-179,-148,66,731,False,4
-35,-149,-864,-69,-218,-79,122,633,False,4
61,-90,-955,-122,-358,-147,38,587,False,4
220,-187,-727,-221,-428,-159,217,571,False,4
243,-29,-412,-176,-513,-113,520,568,False,4
61,4,-269,-118,-515,-114,724,562,False,4
-93,-142,-274,-197,-446,-155,677,552,False,4
-271,77,-21,-244,-384,-159,717,537,False,4
-516,0,85,-115,-382,-181,477,517,False,4
-851,-151,-55,-93,-309,-185,133,488,False,4
-808,-61,97,-60,-305,-112,183,456,False,4
-1346,-202,344,-21,-271,-80,446,422,True,4
1900,1547,-219,439,-156,-398,1459,344,False,4
2258,1671,-281,431,-350,-620,1823,442,False,4
2137,1465,-205,327,-513,-842,1599,561,False,4
1478,1120,-214,333,-504,-813,866,651,False,4
1150,759,-285,276,-502,-760,407,711,False,4
957,439,-214,204,-500,-741,74,752,False,4
747,206,-52,149,-464,-690,223,770,False,4
568,6,37,104,-387,-586,430,758,False,4
462,-155,97,32,-331,-482,503,723,False,4
447,-291,262,-11,-257,-390,405,672,False,4
507,-556,785,27,-136,-254,87,595,False,4
-186,-1005,1540,71,65,12,848,495,False,4
-211,-769,1009,42,574,190,286,517,False,4
356,-705,2098,18,1591,260,1241,736,False,4
304,-544,2055,248,1743,421,1147,951,False,4
3543,-566,2777,222,1743,363,3537,1119,False,4
5999,-292,2474,-137,1743,71,5495,1245,False,4
7470,-420,862,-582,1474,137,6531,1314,False,4
2717,2677,-340,-350,499,458,2829,1204,False,4
2686,2445,-1109,713,-139,531,2797,1143,False,4
2787,78,-703,163,-535,-321,1875,1043,False,4
2004,335,-60,-65,-411,-534,1032,969,False,4
2244,1129,-198,458,-569,-127,1519,924,False,4
2886,1162,-454,381,-868,-308,2144,938,False,4
3153,1272,-226,188,-1089,-531,2407,995,False,4
3174,1310,-297,177,-1123,-531,2446,1047,False,4
2896,957,-392,85,-1105,-603,2075,1090,False,4
2198,587,-128,67,-1116,-645,1278,1130,False,4
1469,177,-129,135,-971,-615,485,1135,False,4
1303,-212,-339,108,-904,-537,362,1119,False,4
186,-388,177,53,-807,-292,534,1023,False,4
-123,-400,448,8,-784,-253,386,983,False,4
-403,-351,632,-55,-728,-234,172,939,False,4
-705,-276,891,-52,-644,-226,169,888,False,4
-721,-273,1125,-27,-511,-230,363,823,False,4
-600,-320,1206,-1,-421,-216,384,753,False,4
-545,-353,1342,25,-351,-190,490,682,False,4
-489,-350,1502,54,-288,-159,617,612,False,4
-393,-379,1675,85,-160,-103,761,531,False,4
-211,-410,2086,102,51,-16,1136,448,False,4
-391,-442,2444,97,375,39,1514,436,False,4
-519,-411,3061,64,1270,107,2131,604,False,4
235,-866,3573,-31,1743,265,2683,836,False,4
3931,-1074,3901,-317,1743,381,4641,1031,False,4
3936,368,1326,-473,1743,-11,3169,1186,False,4
2831,504,-336,-420,1288,73,1895,1220,False,4
2354,955,-1210,-345,516,125,1813,1102,False,4
877,1740,-846,55,-207,283,1124,952,False,4
808,287,-1260,360,-329,17,524,859,False,4
455,-533,-767,88,-529,-326,38,813,False,4
335,-400,-692,-93,-329,-298,133,741,False,4
382,260,-474,42,-476,-126,338,691,False,4
257,135,-530,168,-647,-129,395,689,False,4
192,-32,-319,81,-652,-190,626,688,False,4
-65,-73,-326,21,-723,-204,659,700,False,4
-66,-75,-74,33,-618,-166,875,688,False,4
-320,-207,-103,-23,-470,-155,605,649,False,4
-449,-217,-119,-95,-318,-141,697,591,True,4
1342,732,-923,-234,-227,-133,785,182,False,4
1353,718,-831,-90,-304,-205,742,221,False,4
1325,521,-877,1,-354,-231,672,261,False,4
1194,428,-887,-22,-386,-226,547,298,False,4
1036,402,-852,-65,-393,-210,400,328,False,4
876,408,-761,-99,-373,-199,230,349,False,4
732,397,-663,-112,-331,-195,64,359,False,4
603,403,-611,-89,-278,-195,51,358,False,4
545,398,-598,-53,-243,-197,98,349,False,4
518,491,-685,-5,-202,-178,10,333,False,4
512,579,-810,-17,-157,-177,119,314,False,4
645,805,-958,-33,-157,-191,407,301,False,4
721,1007,-944,29,-210,-226,557,302,False,4
586,736,-802,138,-349,-283,236,336,False,4
426,301,-494,205,-473,-303,281,388,False,4
322,9,-83,222,-575,-274,667,445,False,4
576,-319,1025,214,-713,-255,218,513,False,4
-414,-1368,4004,373,-358,-18,3251,514,False,4
-1716,-567,1744,516,478,187,1511,556,False,4
1378,-1775,2792,3,1743,7,2583,794,False,4
2918,-11,2670,-21,1743,226,2955,986,False,4
3421,-375,2289,32,1743,377,3133,1145,False,4
5220,-322,1410,-342,1656,109,4416,1255,False,4
6247,-631,2528,-856,1687,242,5768,1385,False,4
7222,2054,782,-561,847,553,6549,1339,False,4
2239,4473,-492,199,284,506,4026,1194,False,4
3056,-425,-1402,-15,-138,-444,2389,1048,False,4
2246,-611,-630,-309,-436,-560,1411,993,False,4
2286,122,-509,-8,-523,-213,1345,907,False,4
2529,277,-553,-29,-701,-275,1603,876,False,4
2978,416,-468,-234,-894,-447,2043,906,False,4
3223,769,-467,-108,-1011,-424,2346,945,False,4
3125,696,-562,-76,-1082,-454,2250,991,False,4
2777,735,-620,-118,-1107,-520,1938,1038,False,4
2503,891,-596,-63,-1128,-568,1722,1083,False,4
2053,787,-194,75,-1209,-591,1207,1136,False,4
1661,535,194,163,-1173,-622,755,1176,False,4
1392,419,470,248,-1127,-640,527,1205,False,4
1210,181,780,351,-978,-598,450,1203,False,4
756,8,1084,384,-900,-477,321,1180,False,4
251,-196,1562,311,-859,-377,594,1141,False,4
-223,-404,1689,256,-890,-331,750,1110,False,4
-572,-286,1721,109,-578,-311,835,1021,False,4
-603,-325,1901,116,-365,-317,1020,916,False,4
-670,-503,2147,200,-211,-275,1304,813,False,4
-554,-615,2086,217,3,-195,1244,708,False,4
-429,-522,2105,191,273,-131,1210,638,False,4
-434,-468,2267,259,677,-109,1355,657,False,4
0,-827,2900,394,1325,0,2015,802,False,4
1662,-1348,3035,383,1743,221,2713,1001,False,4
4525,-1270,2314,69,1743,143,4238,1151,False,4
1275,-956,1098,-441,1586,242,935,1253,False,4
2795,-305,-856,-103,1079,493,1939,1240,False,4
1099,694,-1984,-163,397,389,1371,1108,False,4
274,2443,-1404,349,-320,614,1830,1041,False,4
-270,148,-1006,187,-385,-41,52,919,False,4
-467,-333,-324,-37,-361,-219,341,819,False,4
-64,-705,-207,-51,-286,-119,262,718,False,4
-201,-49,-306,149,-158,108,630,623,False,4
-50,-14,-526,266,-175,88,857,564,True,4
1007,463,-445,69,51,142,194,311,False,4
981,471,-444,13,29,124,175,274,False,4
947,500,-411,-70,16,93,147,242,False,4
1024,521,-362,-143,18,48,204,224,False,4
1052,504,-300,-185,21,-3,204,216,False,4
938,514,-279,-183,24,-58,105,212,False,4
1040,498,-290,-130,38,-112,188,204,False,4
1032,453,-326,-15,35,-148,173,194,False,4
993,397,-401,80,12,-189,142,196,False,4
999,343,-413,136,-1,-232,134,210,False,4
1049,278,-442,184,-7,-267,171,233,False,4
1069,193,-458,194,-16,-292,178,256,False,4
1007,245,-340,220,-26,-295,90,278,False,4
1170,345,-642,252,7,-264,378,296,False,4
1502,555,-1273,98,-20,-297,1045,299,False,4
2089,1181,-1242,-150,-162,-394,1702,329,False,4
2143,1684,-750,186,-395,-480,1826,393,False,4
2095,1214,-1124,306,-513,-529,1669,474,False,4
1864,911,-1056,77,-601,-552,1327,543,False,4
1550,734,-657,74,-609,-578,836,602,False,4
1243,243,-276,174,-661,-590,296,662,False,4
1036,-129,81,242,-662,-529,47,706,False,4
796,-402,962,311,-701,-450,311,742,False,4
239,-1063,1986,331,-500,-235,1265,723,False,4
-502,-1668,2448,242,-445,-76,2004,680,False,4
-334,-1296,2275,-94,670,44,1639,680,False,4
682,-909,2892,-40,1114,152,2107,769,False,4
1147,-901,2919,108,1541,380,2263,933,False,4
2610,-859,2462,165,1743,359,2689,1104,False,4
4705,-549,1457,-254,1559,124,3955,1200,False,4
5673,-271,2090,-387,1495,419,5051,1280,False,4
6529,1006,-138,-186,1114,636,5607,1283,False,4
3269,3174,-911,52,32,263,3646,1080,False,4
2778,479,-1546,277,41,-158,2215,928,False,4
2253,-631,-1366,71,-198,-255,1709,808,False,4
2121,-51,-1255,48,-274,-169,1465,712,False,4
2222,349,-1203,48,-422,-200,1550,663,False,4
2754,774,-1118,-28,-566,-321,2071,660,False,4
2915,1107,-954,8,-860,-425,2260,720,False,4
2998,1037,-1185,52,-981,-488,2386,795,False,4
2987,1018,-1183,-22,-1030,-559,2370,870,False,4
2792,1062,-1104,-83,-1069,-599,2184,942,False,4
2392,994,-946,-130,-1082,-631,1757,1005,False,4
1928,743,-609,-81,-1045,-689,1154,1055,False,4
1649,337,-296,99,-997,-689,708,1087,False,4
1331,-95,-184,101,-968,-633,347,1101,False,4
1121,-115,405,55,-826,-534,197,1078,False,4
746,-158,655,65,-779,-438,5,1041,False,4
483,-252,910,46,-758,-397,60,1004,False,4
63,-470,1127,49,-658,-289,222,947,False,4
-129,-616,1282,-13,-564,-217,428,879,False,4
-275,-554,1457,-61,-407,-143,582,790,False,4
-361,-527,1859,-50,-232,-39,965,680,False,4
-443,-400,1896,56,-21,25,987,556,False,4
-496,-386,1984,149,254,30,1081,504,False,4
-384,-417,2138,235,580,53,1211,529,False,4
-466,-541,2744,383,988,81,1835,635,False,4
428,-698,2464,321,1743,75,1596,863,False,4
2470,-1196,2353,102,1743,72,2614,1040,False,4
3227,-590,699,-616,1432,-58,1646,1143,True,4
1239,-34,-731,-198,339,278,438,430,False,4
1286,185,-639,-247,254,269,447,432,False,4
1222,380,-548,-199,215,227,392,420,False,4
1128,451,-563,-83,198,160,338,389,False,4
1133,384,-610,35,154,102,342,349,False,4
1105,278,-614,112,97,69,294,312,False,4
1127,207,-535,133,30,54,264,278,False,4
1125,209,-380,113,-8,41,205,247,False,4
1052,229,-269,106,-16,39,109,220,False,4
954,282,-208,121,0,50,16,202,False,4
906,353,-195,155,21,45,8,194,False,4
956,389,-199,195,15,23,51,194,False,4
995,396,-159,257,-10,1,82,207,False,4
1007,388,-107,316,-26,-15,84,229,False,4
998,363,-109,337,-38,-39,67,251,False,4
993,336,-131,298,-41,-65,56,262,False,4
1022,331,-129,221,-39,-89,81,258,False,4
1067,350,-102,136,-40,-117,127,243,False,4
1125,373,-63,64,-36,-147,186,227,False,4
1197,387,-1,9,-35,-180,258,218,False,4
1212,384,67,-26,-28,-219,273,219,False,4
1238,369,102,-48,-21,-256,295,227,False,4
1268,352,129,-47,1,-283,322,239,False,4
1274,326,144,-21,12,-295,322,250,False,4
1272,296,136,18,17,-295,313,259,False,4
1233,261,140,56,20,-290,268,266,False,4
1182,220,134,78,28,-283,209,272,False,4
1112,178,126,87,38,-267,133,274,False,4
1026,144,115,93,50,-241,42,272,False,4
946,111,109,101,66,-206,41,265,False,4
888,88,92,109,89,-163,102,255,False,4
865,68,63,101,106,-102,130,239,False,4
881,240,74,81,128,-43,83,223,False,4
775,383,3,156,187,11,135,227,False,4
856,322,-203,205,255,16,63,247,False,4
865,285,-315,159,256,20,36,258,False,4
826,346,-326,119,310,54,46,273,False,4
929,498,-279,124,386,131,90,304,False,4
1110,689,-263,167,411,198,332,340,False,4
1304,847,-399,221,399,218,605,373,False,4
1623,1069,-793,213,249,188,1098,374,False,4
1719,1397,-888,259,-73,85,1386,355,False,4
1898,1434,-689,331,-366,-58,1476,383,False,4
1968,1325,-560,405,-616,-126,1437,456,False,4
1935,1189,-661,371,-777,-200,1365,541,False,4
1695,874,-551,273,-898,-280,985,629,False,4
1317,643,-276,228,-971,-294,491,711,False,4
991,358,38,241,-974,-278,54,777,False,4
749,124,352,187,-910,-279,163,815,False,4
575,-151,865,200,-826,-254,49,829,False,4
352,-574,1924,309,-606,-118,1038,801,False,4
-35,-1314,2686,527,-698,8,1990,816,False,4
-260,-806,1524,56,536,93,743,762,False,4
581,-735,1651,-49,937,79,898,798,False,4
1534,-553,1357,-76,1071,212,1121,857,False,4
1956,-178,1354,59,1331,285,1385,958,False,4
3299,-329,1169,80,1479,215,2515,1065,False,4
-2950,3563,-672,-669,1015,252,3008,1227,True,4
1261,500,-825,-13,360,426,587,434,False,4
1674,769,-1079,1,349,468,1134,464,False,4
1816,933,-1367,30,260,456,1457,476,False,4
1572,951,-1375,-210,-14,364,1294,464,False,4
1005,918,-884,-560,-148,173,623,492,False,4
861,838,-500,-570,-122,32,301,510,False,4
876,816,-380,-321,-91,-74,256,476,False,4
844,679,-292,-23,-83,-170,121,419,False,4
735,430,-259,225,-85,-217,109,400,False,4
712,245,-285,316,-77,-211,194,397,False,4
670,125,-404,296,-70,-169,207,387,False,4
609,34,-553,197,-84,-121,176,358,False,4
646,-27,-644,79,-89,-60,87,313,False,4
689,-53,-640,-45,-104,8,58,273,False,4
701,-5,-588,-152,-106,70,85,258,False,4
717,94,-556,-213,-83,107,87,257,False,4
717,182,-552,-219,-61,116,77,256,False,4
694,239,-585,-182,-57,103,61,248,False,4
751,231,-595,-128,-63,81,14,231,False,4
745,203,-531,-92,-55,66,62,210,False,4
741,163,-506,-67,-31,71,88,188,False,4
746,154,-521,-54,-13,84,77,170,False,4
717,149,-522,-36,7,102,100,158,False,4
701,147,-511,-26,32,120,120,151,False,4
745,152,-528,-19,53,145,74,152,False,4
788,171,-548,-28,68,176,25,160,False,4
821,195,-567,-60,86,201,16,173,False,4
890,238,-578,-107,86,226,87,191,False,4
895,318,-518,-151,73,237,81,211,False,4
892,408,-473,-131,75,235,88,224,False,4
903,482,-492,-68,90,220,135,229,False,4
893,526,-537,2,100,196,167,227,False,4
857,579,-613,61,86,159,202,219,False,4
760,609,-662,99,85,107,177,209,False,4
783,565,-724,94,65,49,206,192,False,4
793,559,-671,60,53,-1,179,169,False,4
879,526,-714,44,37,-40,248,149,False,4
931,455,-681,14,16,-85,239,137,False,4
990,278,-636,9,-20,-130,209,136,False,4
885,94,-480,63,-38,-148,11,141,False,4
879,-5,-450,113,-38,-119,12,147,False,4
965,-19,-487,50,-39,-98,81,140,False,4
1066,58,-476,-26,-46,-92,168,133,False,4
1133,133,-457,-56,-46,-108,228,133,False,4
1097,174,-424,-21,-50,-138,188,136,False,4
1038,123,-466,46,-53,-158,144,143,False,4
937,41,-428,64,-71,-168,30,153,False,4
885,38,-441,76,-64,-151,10,158,False,4
940,101,-545,51,-62,-133,91,157,False,4
1075,256,-741,-27,-88,-130,330,158,False,4
1205,540,-894,-94,-138,-160,594,172,False,4
1347,857,-1021,-90,-210,-222,895,201,False,4
1482,1123,-1035,-22,-278,-332,1128,247,False,4
1465,1122,-1037,100,-355,-412,1116,308,False,4
1272,904,-1167,46,-385,-432,948,363,False,4
989,879,-1055,12,-386,-410,692,403,False,4
728,705,-850,55,-380,-401,322,433,False,4
568,379,-643,102,-396,-392,62,459,False,4
408,71,-350,112,-432,-364,457,482,False,4
264,-168,-32,112,-471,-306,537,500,True,4
248,577,-904,349,335,240,100,634,False,4
484,431,-1260,189,310,201,416,590,False,4
475,329,-971,137,226,265,129,547,False,4
559,358,-934,131,298,364,145,535,False,4
877,419,-1082,75,365,419,454,540,False,4
1167,519,-1187,26,387,469,743,553,False,4
1349,616,-1245,14,409,522,936,575,False,4
1366,701,-1322,-56,394,544,1026,595,False,4
1386,752,-1227,-271,268,525,998,605,False,4
1160,881,-915,-520,84,436,720,621,False,4
939,896,-569,-558,20,302,417,623,False,4
867,837,-406,-390,49,188,271,586,False,4
865,711,-363,-141,78,96,177,506,False,4
813,576,-412,69,75,29,78,426,False,4
719,404,-416,196,83,13,76,383,False,4
684,285,-478,182,101,21,118,348,False,4
791,196,-556,84,117,49,13,309,False,4
821,188,-560,-29,101,88,11,274,False,4
865,244,-529,-135,71,108,42,257,False,4
867,336,-445,-198,56,86,30,250,False,4
889,404,-371,-186,57,49,44,240,False,4
872,414,-276,-105,74,8,3,217,False,4
833,378,-232,5,103,-24,56,195,False,4
893,283,-277,97,90,-49,23,184,False,4
941,263,-257,152,106,-55,10,186,False,4
927,194,-269,169,72,-57,15,187,False,4
1005,195,-317,172,46,-55,71,187,False,4
1049,192,-321,146,18,-65,113,181,False,4
1035,207,-311,117,11,-64,100,171,False,4
986,219,-269,94,-6,-68,45,160,False,4
957,160,-229,107,-9,-71,3,154,False,4
959,153,-192,114,-7,-71,10,150,False,4
994,139,-181,133,1,-71,19,150,False,4
1010,133,-156,160,1,-59,30,154,False,4
985,163,-217,160,0,-45,21,156,False,4
972,221,-218,146,4,-44,20,155,False,4
880,263,-258,179,17,-49,45,161,False,4
878,333,-540,225,49,-52,83,176,False,4
1067,553,-1054,157,69,-66,598,177,False,4
1451,820,-1400,-22,-97,-124,1176,173,False,4
