Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
63,776,668,25,-56,-75,-118,24,271,2
64,833,643,51,-6,-82,-117,53,245,2
65,885,629,62,0,-73,-122,236,225,2
1,650,1847,-3,104,-692,-331,958,519,2
2,672,1915,267,132,-725,-397,1046,582,2
3,682,1808,554,119,-761,-503,1010,650,2
4,595,1684,797,97,-774,-591,955,715,2
5,680,1649,977,173,-742,-690,1033,777,2
6,830,1400,901,270,-705,-765,860,837,2
7,1034,840,835,213,-684,-842,572,890,2
8,853,551,608,5,-675,-886,183,935,2
9,1099,486,645,-59,-613,-924,363,970,2
10,1499,78,465,3,-657,-940,571,1005,2
11,1722,-735,847,27,-743,-904,1054,1038,2
12,1605,-1247,1329,76,-812,-708,1428,1046,2
13,937,-1925,1761,126,-819,-407,1772,1021,2
14,845,-1706,1938,95,-535,36,1716,926,2
15,499,-927,1570,76,-327,473,890,856,2
16,693,-403,1349,96,-204,577,569,809,2
17,882,-250,1539,79,-153,485,791,750,2
18,849,-209,1805,93,-49,491,1005,700,2
19,759,-77,1889,19,177,663,1037,697,2
20,790,162,1793,-91,504,792,966,746,2
21,1116,420,1485,-190,783,753,904,817,2
22,1135,540,1398,-268,1055,659,879,908,2
23,1702,839,1611,-364,1414,576,1489,1040,2
24,2611,1330,1636,-357,1743,325,2355,1194,2
25,3465,1791,1375,-292,1743,105,3135,1309,2
26,3487,1088,501,-389,1628,-10,2686,1382,2
27,4140,430,-998,-669,1209,-72,3280,1382,2
28,3077,1064,-2034,-568,580,286,2838,1277,2
29,1611,1616,-1175,-147,212,340,1566,1107,2
30,2028,1162,-1515,285,97,38,1785,946,2
31,1603,-47,-1725,173,-26,-147,1355,802,2
32,1061,298,-1122,-121,-68,-184,572,688,2
33,988,435,-993,-78,5,-162,466,586,2
34,935,305,-1106,14,29,-90,480,488,2
35,848,328,-1032,76,-25,-47,375,408,2
36,739,282,-908,128,-104,-78,204,363,2
37,638,247,-683,152,-192,-131,33,346,2
38,531,240,-488,173,-263,-166,239,347,2
39,508,107,-295,191,-320,-172,402,360,2
40,536,104,-202,172,-334,-240,417,377,2
41,535,96,-68,132,-333,-256,452,389,2
42,484,-118,-9,40,-346,-244,501,396,2
43,364,-237,-8,-148,-249,-240,565,392,2
44,286,-284,0,-330,-85,-184,596,391,2
45,187,-264,26,-439,74,-72,675,403,2
46,273,-140,-38,-457,233,65,690,425,2
47,415,-28,-143,-422,331,207,560,455,2
48,698,104,-286,-370,468,328,238,500,2
49,1176,250,-348,-398,499,457,251,557,2
50,1541,726,-447,-456,525,560,761,624,2
51,2290,1042,-349,-424,409,597,1540,667,2
52,2395,1076,-264,-370,156,537,1638,667,2
53,2473,963,-102,-436,-57,432,1655,657,2
54,2530,917,78,-611,-195,383,1692,675,2
55,2302,1041,285,-828,-297,463,1542,738,2
56,1935,1317,485,-941,-319,519,1390,815,2
57,1515,1670,566,-830,-227,449,1324,846,2
58,1160,1695,496,-524,-78,222,1112,791,2
59,1061,1338,317,-247,10,-20,736,682,2
60,987,971,119,-87,22,-106,389,573,2
61,877,673,15,-61,-19,-74,105,478,2
62,772,602,24,-123,-71,-3,20,411,2
63,724,701,92,-158,-96,29,11,366,2
64,694,807,156,-146,-80,17,75,326,2
65,706,894,188,-102,-41,-2,382,283,2
1,1568,1380,-934,46,-20,-260,1288,141,2
2,1844,1528,-973,64,-223,-309,1584,190,2
3,1805,1481,-803,54,-459,-362,1469,269,2
6,1657,1923,-28,325,-738,-393,1538,526,2
7,1660,1879,333,377,-877,-403,1529,628,2
8,1633,1641,692,297,-918,-418,1416,712,2
9,1528,1422,940,153,-1002,-484,1289,794,2
10,1262,1302,1286,141,-1012,-582,1222,870,2
11,1052,1009,1322,285,-916,-634,967,926,2
12,757,395,966,259,-841,-604,289,954,2
13,759,51,1021,-11,-713,-675,273,959,2
14,756,4,1004,-19,-651,-663,256,953,2
15,853,-309,1080,51,-598,-568,410,928,2
16,775,-657,1369,126,-565,-445,704,888,2
17,554,-1021,1704,52,-484,-299,1062,825,2
18,342,-817,1723,-72,-359,-7,937,733,2
19,328,-497,1635,-118,-202,236,740,652,2
20,262,-356,1423,-127,-104,303,490,591,2
21,256,-157,1445,-117,-74,314,475,541,2
22,361,-68,1557,-83,-39,397,599,514,2
23,500,140,1796,-86,62,478,869,509,2
24,433,265,1924,-73,285,515,989,526,2
25,656,454,1766,-144,578,513,937,578,2
26,832,689,1732,-248,977,510,1041,688,2
27,1583,920,1591,-342,1433,452,1425,858,2
28,2787,1194,1579,-358,1743,371,2418,1050,2
29,3777,1406,1206,-277,1743,216,3206,1195,2
30,3772,836,281,-137,1743,160,2873,1307,2
31,4108,383,-1859,-359,1576,252,3525,1373,2
32,2099,710,-2436,-251,775,563,2293,1296,2
33,2298,1461,-1876,162,223,318,2306,1121,2
34,1937,421,-1389,423,-62,-140,1420,986,2
35,1545,-622,-1373,200,-159,-327,1158,872,2
36,1228,-421,-1088,-101,-58,-300,693,762,2
37,1050,-209,-977,-64,64,-122,449,639,2
38,1003,-186,-1071,60,92,-13,479,533,2
39,937,-274,-1048,60,18,-2,432,439,2
40,815,-164,-877,5,-67,-55,208,368,2
41,758,40,-691,17,-122,-86,26,325,2
42,711,163,-512,84,-167,-89,108,301,2
43,669,190,-251,126,-175,-102,260,288,2
44,649,82,-213,153,-289,-152,312,302,2
45,598,-41,-132,88,-336,-182,386,320,2
46,405,-267,-178,-58,-275,-210,483,326,2
47,201,-374,-162,-241,-166,-148,545,326,2
48,46,-379,-92,-411,-66,-37,607,344,2
49,77,-160,-30,-500,44,98,819,378,2
50,281,147,-84,-475,160,241,671,413,2
51,548,321,-132,-443,192,367,351,452,2
52,762,530,-116,-455,168,447,64,493,2
53,1030,792,-93,-485,123,490,302,534,2
54,1241,1017,-32,-519,49,505,604,572,2
55,1393,1177,33,-521,-30,470,823,598,2
56,1486,1176,162,-503,-146,411,901,611,2
57,1583,1193,200,-493,-178,379,992,618,2
58,1645,1188,250,-460,-168,386,1044,619,2
59,1743,1244,288,-411,-185,414,1160,617,2
60,1660,1392,354,-335,-191,427,1195,609,2
61,1415,1535,254,-214,-107,400,1103,580,2
62,1275,1582,140,-118,-55,260,1036,522,2
63,1127,1306,11,-114,33,142,725,455,2
64,1058,1122,-22,-129,79,24,542,394,2
65,986,993,-44,-112,82,-61,753,345,2
1,1982,1595,465,105,-910,-202,1586,481,2
2,2065,1829,1120,101,-1143,-265,1977,620,2
3,1965,1697,1430,26,-1270,-347,1964,759,2
4,1886,1142,1892,-169,-1291,-472,1905,884,2
5,1313,902,2221,-236,-1265,-619,1733,993,2
6,672,855,2047,-250,-858,-591,1317,1008,2
7,495,823,1818,-169,-466,-576,1056,958,2
8,657,705,1404,-144,-220,-610,702,899,2
9,633,523,1021,-192,-153,-657,310,860,2
10,679,416,593,-253,-172,-713,7,843,2
11,749,97,458,-320,-259,-833,116,860,2
12,538,-195,677,-252,-277,-905,113,883,2
13,650,-415,702,-71,-322,-777,42,875,2
14,656,-838,1029,3,-495,-546,480,847,2
15,309,-924,1302,-84,-536,-276,626,799,2
16,88,-756,1426,-130,-482,19,616,739,2
17,55,-495,1433,-105,-374,284,517,688,2
18,28,-371,1368,-80,-264,402,417,647,2
19,190,-250,1427,-70,-171,494,461,623,2
20,409,-55,1739,-111,-53,657,787,632,2
21,470,219,1994,-192,171,813,1060,676,2
22,391,422,1924,-225,515,794,1008,735,2
23,645,528,1697,-251,859,633,890,807,2
24,1124,663,1394,-250,1188,481,909,907,2
25,2082,784,1350,-258,1472,482,1602,1039,2
26,3200,1003,945,-303,1602,430,2484,1168,2
27,4054,1357,710,-321,1602,348,3333,1269,2
28,4386,1266,-206,-324,1743,346,3569,1376,2
29,3699,1325,-1842,-344,1170,599,3339,1372,2
30,2011,1363,-1828,-148,431,446,2040,1225,2
31,2273,1310,-1160,146,24,-105,1868,1016,2
32,1823,271,-1504,234,-99,-345,1378,898,2
33,1360,-270,-1295,25,-96,-302,897,782,2
34,1258,77,-1179,3,60,-106,725,650,2
35,1236,84,-1264,78,165,36,769,557,2
36,1308,79,-1357,78,127,65,886,478,2
37,1216,52,-1276,72,-4,15,763,397,2
38,1016,155,-947,77,-144,-46,397,351,2
39,776,272,-592,129,-241,-78,13,338,2
40,706,363,-358,199,-289,-87,129,342,2
41,652,424,-212,281,-323,-95,193,361,2
44,550,-73,-31,2,-312,-268,444,398,2
45,369,-197,-8,-192,-199,-290,581,398,2
46,220,-238,45,-345,-27,-245,672,403,2
47,202,-207,53,-421,149,-149,705,417,2
48,295,-154,-18,-441,302,-27,666,440,2
49,375,-58,-173,-405,469,73,582,477,2
50,693,-95,-315,-364,604,169,232,526,2
51,1020,-79,-376,-422,578,267,89,574,2
52,1451,162,-283,-497,457,349,487,611,2
53,1636,509,-263,-485,220,389,733,620,2
54,1909,779,-155,-415,20,402,1067,612,2
55,2014,874,-94,-349,-76,422,1197,600,2
56,2194,841,-130,-402,-69,440,1353,599,2
57,2357,841,-43,-571,-85,456,1502,626,2
58,2296,920,134,-792,-140,457,1477,686,2
59,1930,1128,339,-960,-179,434,1261,762,2
60,1396,1487,415,-909,-117,348,1081,806,2
61,1086,1726,452,-625,-18,194,1088,775,2
62,934,1577,324,-217,8,5,861,664,2
63,884,1206,158,80,7,-85,503,554,2
64,809,851,16,184,-6,-94,174,484,2
65,767,683,-47,131,-1,-87,639,419,2
1,1856,813,-490,-275,-146,-368,1084,255,2
2,2042,874,-318,-228,-296,-437,1243,319,2
3,2127,951,-40,-156,-497,-490,1330,398,2
4,2125,1102,318,-77,-684,-533,1414,492,2
5,2093,1385,659,14,-827,-525,1594,590,2
6,1992,1380,842,100,-874,-536,1565,678,2
7,1873,1156,1008,46,-924,-564,1420,759,2
8,1823,1195,1427,-13,-978,-631,1605,839,2
9,1436,1232,1563,73,-950,-699,1454,908,2
10,1416,1030,1622,117,-781,-720,1386,940,2
11,1277,708,1587,80,-616,-731,1156,943,2
12,990,412,1412,-18,-377,-741,773,921,2
13,909,420,1417,-25,-319,-687,735,888,2
14,593,331,1219,-103,-256,-591,395,841,2
15,531,-39,913,-163,-195,-656,56,813,2
16,628,-308,780,-146,-244,-670,47,796,2
17,582,-592,784,-64,-384,-579,141,776,2
18,417,-892,972,-67,-475,-483,383,757,2
19,254,-959,1229,-95,-523,-317,579,729,2
20,92,-961,1453,-82,-461,-64,744,677,2
21,125,-808,1575,-84,-320,161,774,615,2
22,367,-452,1698,-68,-162,367,795,573,2
23,439,-79,1717,-18,40,520,773,563,2
24,490,297,1732,-36,284,603,824,583,2
25,375,450,1487,-124,561,596,598,632,2
26,431,577,1247,-279,802,516,440,704,2
27,665,642,1260,-402,1183,462,562,830,2
28,1544,977,1198,-420,1570,457,1184,1001,2
29,2822,1373,927,-349,1632,350,2272,1142,2
30,3413,1453,545,-152,1646,97,2749,1244,2
31,4014,373,-353,39,1605,-178,3046,1318,2
32,4016,-233,-1872,-336,1411,-25,3436,1345,2
33,2557,125,-2850,-256,498,358,2830,1208,2
34,1916,899,-2049,12,-69,195,1945,1008,2
35,1613,386,-1366,252,-230,-141,1148,880,2
36,1163,-391,-1345,115,-209,-308,820,782,2
37,824,-370,-1186,-125,-140,-249,490,688,2
38,731,-20,-1018,-111,-30,-94,253,580,2
39,760,107,-1016,80,43,-8,273,482,2
40,790,6,-1009,157,-9,11,281,417,2
41,656,57,-806,139,-122,-13,40,370,2
42,565,73,-507,125,-189,-74,237,344,2
43,475,79,-287,148,-255,-129,439,339,2
44,405,88,-74,201,-310,-144,578,350,2
45,260,-36,-16,247,-296,-138,737,362,2
46,140,-241,-88,206,-221,-129,707,355,2
47,132,-326,-145,45,-114,-141,619,321,2
48,121,-365,-189,-159,-19,-105,571,295,2
49,27,-244,-173,-320,78,-37,699,302,2
50,56,-67,-238,-394,190,36,746,329,2
51,231,57,-317,-435,299,111,603,371,2
52,355,190,-350,-510,355,189,466,427,2
53,570,456,-332,-560,404,244,198,488,2
54,963,815,-337,-539,469,278,305,543,2
55,1222,983,-386,-473,446,324,615,580,2
56,1359,1103,-417,-395,360,302,799,586,2
57,1533,1081,-468,-326,266,252,933,567,2
58,1530,891,-447,-342,136,212,826,538,2
59,1510,882,-316,-417,24,191,777,522,2
60,1563,879,-186,-485,-43,169,802,521,2
61,1578,843,-106,-580,-81,169,792,538,2
62,1521,946,64,-678,-150,201,792,575,2
63,1378,1147,236,-693,-225,199,808,611,2
64,1174,1325,313,-586,-222,158,797,618,2
65,1013,1391,346,-367,-174,84,763,577,2
1,1763,1277,-854,-201,-174,-343,1338,257,2
2,1872,1527,-789,-90,-505,-406,1541,336,2
3,1899,1732,-540,42,-723,-454,1626,440,2
4,1934,1899,-139,169,-868,-454,1714,550,2
5,1958,1638,380,154,-1054,-493,1580,675,2
6,1984,1612,996,6,-1192,-594,1743,806,2
7,1843,1444,1275,-106,-1254,-719,1665,934,2
8,1899,1419,1388,-21,-1176,-827,1747,1035,2
9,1721,1101,1223,46,-1055,-833,1381,1097,2
10,1355,731,1186,-63,-882,-778,943,1113,2
11,770,520,779,-198,-681,-717,212,1092,2
12,1137,134,825,-221,-542,-667,411,1051,2
13,1006,-437,1079,-174,-550,-589,538,1005,2
14,756,-732,1398,-148,-561,-420,749,947,2
15,435,-935,1718,-115,-523,-149,1003,869,2
16,276,-980,1745,-163,-388,129,1020,783,2
17,588,-650,1846,-193,-274,352,1043,723,2
18,547,-306,2025,-77,-104,485,1119,679,2
19,650,4,2059,-84,174,592,1159,667,2
20,773,426,2102,-217,523,715,1279,716,2
21,1198,814,1936,-352,829,654,1417,795,2
22,1405,1172,1741,-406,1078,516,1525,889,2
23,2017,1359,1617,-423,1387,406,1920,1012,2
24,2936,1572,1498,-370,1540,267,2651,1131,2
25,3507,1583,1120,-175,1467,156,3007,1201,2
26,3928,801,-44,93,1688,60,3009,1299,2
27,4009,-574,-1698,-335,1642,102,3391,1375,2
28,2700,255,-2437,-564,706,333,2646,1292,2
29,1948,1264,-2213,-185,148,51,2207,1082,2
30,1719,390,-1758,97,-38,-333,1489,935,2
31,1254,-308,-1680,3,-121,-309,1118,814,2
32,929,-133,-1368,-91,-62,-105,658,682,2
33,836,213,-1195,30,32,61,473,560,2
34,776,123,-1134,131,17,79,379,479,2
35,674,108,-994,100,-61,23,205,407,2
36,479,160,-791,73,-105,-38,61,352,2
37,448,305,-489,90,-135,-80,270,317,2
38,397,332,-359,119,-171,-111,370,301,2
39,302,186,4,118,-212,-167,645,300,2
40,229,22,60,66,-144,-216,762,293,2
41,285,-61,0,-45,18,-225,708,280,2
42,235,-184,-65,-228,100,-177,694,285,2
43,186,-62,-88,-382,178,-139,785,317,2
44,277,97,-164,-436,265,-61,663,356,2
45,344,218,-231,-459,301,42,531,395,2
46,527,431,-227,-436,316,125,282,426,2
47,726,607,-263,-409,279,208,17,448,2
48,886,759,-362,-419,312,264,221,475,2
49,1256,1063,-325,-409,320,308,677,501,2
50,1503,1251,-315,-368,223,323,980,508,2
51,1479,1259,-335,-318,163,283,970,497,2
52,1574,1100,-332,-290,106,225,948,474,2
55,1492,832,85,-570,-241,167,710,505,2
56,1499,874,197,-659,-253,167,746,549,2
57,1330,1062,282,-662,-226,207,725,585,2
58,1133,1289,362,-531,-191,229,753,590,2
59,958,1421,326,-297,-99,172,744,543,2
60,897,1254,199,-62,0,60,554,451,2
61,919,967,44,71,45,-14,334,378,2
62,907,785,-52,86,54,-36,200,324,2
63,877,734,-95,65,49,-36,147,277,2
64,892,731,-122,47,38,-46,159,236,2
65,916,699,-127,33,8,-69,355,204,2
1,1735,1041,-496,-310,-348,-381,1083,323,2
2,1863,1302,-377,-213,-419,-404,1303,382,2
3,1906,1417,-218,-101,-494,-408,1385,435,2
4,1905,1352,-12,-41,-595,-433,1336,496,2
5,1957,1508,683,-11,-686,-483,1563,564,2
6,1714,1431,850,-41,-745,-554,1389,637,2
7,1597,1070,1471,-140,-852,-724,1420,735,2
8,1403,630,1758,-133,-849,-824,1335,826,2
9,1517,452,1877,-57,-816,-851,1455,896,2
10,1074,295,1851,79,-749,-814,1160,939,2
11,837,5,1486,110,-642,-702,705,942,2
12,915,-165,1585,-12,-415,-560,837,893,2
13,695,-135,1542,-139,-269,-531,696,837,2
14,572,-125,1611,-166,-141,-542,714,786,2
15,387,-196,1432,-104,-79,-485,496,729,2
16,255,-372,1280,-155,-74,-416,357,673,2
17,155,-229,1243,-218,-100,-281,273,612,2
18,-53,-120,1230,-193,-131,-119,236,542,2
19,-193,41,1222,-182,-127,40,237,478,2
20,-237,214,1221,-249,-103,197,262,449,2
21,-157,594,1463,-226,-55,264,586,429,2
22,-254,536,1505,-131,30,275,617,405,2
23,-225,713,1477,-155,197,294,655,401,2
24,-213,1025,1450,-112,506,240,788,435,2
25,181,1006,1144,-111,883,80,534,526,2
26,834,803,790,-233,1172,31,401,660,2
27,1622,760,484,-470,1442,85,855,832,2
28,2651,859,511,-536,1558,75,1833,995,2
29,3276,751,128,-350,1586,4,2363,1121,2
30,3637,140,-627,-304,1407,19,2693,1184,2
31,3353,-147,-1885,-388,1086,117,2849,1179,2
32,2570,235,-2773,-414,576,263,2788,1094,2
33,1924,750,-1503,-22,78,95,1554,900,2
34,1503,270,-1560,172,-49,-97,1183,761,2
35,1287,-249,-1386,74,-61,-115,907,638,2
38,781,39,-841,35,-25,-57,148,358,2
39,638,203,-528,85,-74,-71,147,313,2
40,503,369,-192,188,-113,-85,347,297,2
41,553,352,27,298,-143,-111,343,307,2
42,674,144,95,327,-171,-174,304,327,2
43,469,-48,115,227,-227,-229,514,340,2
44,299,-141,167,25,-241,-287,629,347,2
45,96,-209,100,-157,-131,-358,749,360,2
46,-56,-346,-34,-318,8,-324,647,379,2
47,-36,-365,-99,-512,141,-236,620,419,2
48,75,-229,-122,-667,240,-104,729,478,2
49,292,89,-100,-743,304,49,678,543,2
50,581,419,-72,-741,301,192,280,599,2
51,1016,910,-106,-662,295,321,368,638,2
52,1462,1041,-191,-600,205,388,804,659,2
53,2029,1194,-262,-869,106,349,1368,715,2
54,2191,1218,117,-1362,-151,138,1509,847,2
55,1942,1047,1152,-1603,-471,-230,1488,1015,2
56,1707,704,1739,-1446,-666,-672,1536,1158,2
57,1590,942,1824,-885,-755,-860,1596,1215,2
58,1370,1394,1829,53,-764,-559,1676,1162,2
59,271,1004,1799,944,-626,68,1077,1156,2
60,65,653,1205,1166,-158,396,372,1173,2
61,716,478,561,1039,362,194,27,1162,2
62,1109,604,122,809,463,1,268,1116,2
63,1115,468,-155,500,343,-47,219,1014,2
64,1031,498,-267,203,191,-11,175,867,2
65,972,642,-209,17,52,-15,477,704,2
1,2053,1992,-135,-98,-152,-306,1863,407,2
2,2055,1838,-14,110,-313,-412,1757,431,2
3,1908,1653,127,230,-477,-393,1527,476,2
4,1756,1809,365,309,-664,-330,1547,542,2
5,1731,1898,794,378,-890,-322,1688,637,2
6,1817,1751,1086,297,-1122,-358,1747,752,2
7,1936,1583,1484,129,-1229,-435,1907,864,2
8,1772,1488,1622,53,-1213,-576,1825,960,2
9,2085,930,1539,-38,-1147,-612,1753,1028,2
10,1855,495,1355,-181,-1103,-694,1349,1085,2
11,1833,27,1596,-159,-926,-696,1430,1102,2
12,1583,-313,2093,-139,-791,-568,1642,1078,2
13,507,-351,1529,-172,-566,-334,648,998,2
14,714,-206,1747,-326,-300,-124,898,890,2
15,390,37,1494,-319,-196,44,544,787,2
16,130,244,1287,-252,-170,132,316,696,2
17,-139,370,1347,-202,-109,275,403,628,2
18,-182,529,1253,-223,-19,496,372,611,2
19,171,719,1272,-258,80,632,471,626,2
20,353,904,1393,-213,214,660,697,646,2
21,342,798,1565,-203,486,549,789,669,2
22,976,746,1256,-187,708,414,756,703,2
23,998,643,1002,-59,970,370,553,770,2
24,1343,547,841,11,1369,250,676,894,2
25,2578,565,637,38,1735,143,1714,1063,2
26,3783,438,297,18,1743,20,2819,1199,2
27,4282,-90,-691,-231,1743,85,3338,1311,2
28,3585,635,-2159,-421,1216,250,3232,1311,2
29,2105,1228,-1860,-422,612,331,2065,1211,2
30,1931,1678,-1904,53,114,93,2188,1000,2
31,1461,507,-1583,213,-49,-209,1213,860,2
32,1148,-107,-1259,131,-79,-204,707,739,2
33,894,-270,-1088,30,24,-94,433,611,2
34,864,-51,-1106,-3,109,1,404,511,2
35,820,66,-1179,26,77,34,437,426,2
36,759,227,-1112,11,14,20,365,346,2
37,700,325,-1023,42,-9,19,281,286,2
38,626,178,-992,56,-27,11,186,241,2
39,524,88,-908,26,-58,-26,52,206,2
40,431,107,-809,13,-62,-36,77,179,2
41,402,217,-801,10,-48,-25,77,154,2
42,387,197,-846,-34,-57,-52,49,140,2
43,424,282,-851,-90,-92,-113,8,146,2
44,370,298,-789,-108,-126,-170,79,164,2
45,378,346,-774,-127,-96,-223,71,186,2
46,468,465,-639,-81,-104,-227,81,201,2
47,533,473,-398,0,-180,-244,183,221,2
48,511,400,-211,80,-265,-261,317,253,2
49,377,185,-125,94,-321,-265,561,287,2
50,218,18,-98,43,-256,-253,760,302,2
51,60,-95,-125,-9,-154,-196,831,292,2
52,-141,-125,-239,-78,0,-103,695,259,2
53,-176,-218,-347,-152,169,0,554,252,2
54,-42,-152,-391,-240,229,109,578,272,2
55,-27,-3,-393,-327,212,190,606,304,2
56,107,170,-415,-361,193,241,538,338,2
57,307,358,-335,-399,95,307,421,373,2
58,452,607,-198,-449,-29,366,217,414,2
59,688,1006,-3,-429,-94,430,218,454,2
60,897,1189,98,-354,-140,496,492,488,2
61,965,1280,91,-273,-123,538,605,513,2
64,1499,1086,-198,-104,91,456,861,522,2
65,1702,1057,-139,-109,59,396,715,500,2
1,1988,729,-409,-413,-630,-242,1156,474,2
2,2066,1121,91,-325,-804,-259,1352,560,2
3,1939,1556,593,-211,-919,-260,1555,644,2
4,1591,1466,682,-199,-959,-326,1268,721,2
5,1149,1635,903,-174,-885,-418,1192,776,2
6,1204,2116,989,4,-804,-463,1627,806,2
7,1408,1908,1043,70,-886,-562,1590,855,2
8,1486,1616,1025,-46,-879,-682,1422,906,2
9,1202,1215,1240,-167,-839,-714,1111,948,2
10,1034,874,994,-253,-674,-706,679,960,2
11,1192,557,775,-288,-667,-672,527,965,2
12,1071,177,925,-312,-593,-571,426,948,2
13,967,36,1124,-300,-547,-409,483,908,2
14,726,-13,1320,-299,-469,-144,506,841,2
15,465,-1,1757,-337,-366,87,817,773,2
16,448,374,1902,-332,-269,266,989,719,2
17,180,989,1782,-268,-144,496,1045,692,2
18,160,1545,1375,-259,33,606,1074,685,2
19,438,1688,1051,-279,188,552,1036,677,2
20,460,1675,853,-242,305,523,935,672,2
21,393,1493,846,-230,561,414,760,684,2
22,693,1602,68,-236,814,337,746,730,2
23,762,1352,91,-294,1234,230,554,841,2
24,1665,1255,194,-229,1700,23,1094,1016,2
25,3019,1117,-18,-100,1743,-165,2219,1163,2
26,4014,398,-587,-75,1743,-229,3076,1282,2
27,4494,-496,-1625,-389,1719,15,3804,1378,2
28,3090,-199,-2991,-512,803,218,3305,1298,2
29,2178,611,-2584,-250,206,27,2434,1103,2
30,1523,130,-1177,108,-131,-280,929,948,2
31,1142,-393,-1103,102,-91,-254,635,816,2
32,1045,-285,-1089,-78,39,-77,535,676,2
33,949,167,-1086,-48,74,38,451,560,2
34,857,192,-1155,19,16,5,450,453,2
35,742,147,-1031,17,-55,-54,278,378,2
36,557,131,-777,0,-87,-87,35,327,2
37,477,130,-677,4,-76,-95,161,285,2
38,428,165,-586,26,-75,-106,255,255,2
39,403,323,-411,82,-95,-120,339,238,2
42,545,69,47,215,-329,-259,448,311,2
43,487,-66,69,101,-306,-313,503,339,2
44,273,-270,-54,-71,-210,-335,612,351,2
45,67,-427,-108,-290,-78,-289,554,364,2
46,-24,-319,-149,-436,105,-202,647,389,2
47,-9,-260,-192,-526,221,-45,676,426,2
48,28,-100,-245,-604,297,89,733,476,2
49,298,152,-234,-628,327,179,591,527,2
50,635,521,-154,-592,241,293,164,562,2
51,924,930,-145,-443,148,412,318,574,2
52,1218,1095,-170,-257,74,508,646,574,2
53,1422,1024,-189,-174,25,515,762,568,2
54,1697,1137,-196,-218,60,561,1052,575,2
55,1881,1223,-180,-326,124,551,1250,590,2
56,2019,1363,-203,-347,175,475,1444,595,2
57,1969,1380,-191,-371,129,395,1412,587,2
58,1754,1344,-96,-426,17,310,1211,575,2
59,1503,1209,-9,-499,-31,187,928,566,2
60,1324,1089,-11,-593,14,92,714,573,2
61,1238,1184,83,-625,52,55,715,584,2
62,1119,1403,165,-459,25,24,802,559,2
63,1081,1414,237,-146,-43,-19,795,478,2
64,1046,1117,260,137,-126,-77,552,422,2
65,984,747,229,251,-171,-142,698,405,2
1,1882,1056,-977,-284,-368,-335,1368,323,2
2,2023,1018,-649,-316,-578,-403,1355,413,2
3,1765,1072,-179,-299,-698,-455,1072,507,2
4,1565,1188,133,-173,-685,-471,969,575,2
5,1424,1147,371,-53,-735,-464,865,634,2
6,1302,1219,621,-15,-804,-460,888,693,2
7,1304,1347,785,-25,-842,-505,1032,750,2
8,1354,1464,1148,54,-939,-601,1300,823,2
9,1374,1336,1366,136,-962,-662,1353,894,2
10,1237,1029,1387,75,-938,-680,1124,947,2
11,882,725,1439,-96,-767,-717,836,968,2
12,1024,466,1395,-130,-593,-705,792,960,2
13,1344,11,1502,-169,-540,-602,1015,933,2
14,1192,-207,1816,-199,-498,-476,1182,890,2
15,1000,-231,2028,-232,-379,-227,1272,812,2
16,1012,-85,1966,-280,-248,16,1212,724,2
17,972,411,1839,-290,-140,204,1120,655,2
18,536,916,1615,-209,25,368,932,609,2
19,533,961,1230,-166,173,415,649,583,2
20,467,1055,1172,-185,268,475,644,581,2
21,367,1109,1238,-175,469,463,702,601,2
22,559,1194,1021,-203,864,414,667,676,2
23,1115,1308,669,-304,1199,354,844,798,2
24,1861,1331,608,-250,1635,235,1367,972,2
25,3192,1233,609,-198,1743,89,2475,1129,2
26,3850,887,228,-20,1743,93,2957,1252,2
27,4042,-80,-1148,-69,1627,136,3202,1328,2
28,2953,193,-2110,-213,1028,189,2634,1276,2
29,2118,364,-2454,-126,349,109,2261,1098,2
30,1830,255,-1394,96,-14,-124,1314,910,2
31,1254,-250,-1177,144,-71,-198,737,778,2
32,1107,-328,-1114,29,38,-108,604,646,2
33,1142,-123,-1218,-37,163,-30,674,551,2
34,1108,-44,-1427,-31,128,-15,807,467,2
35,984,-8,-1330,-9,9,-35,654,381,2
36,761,64,-992,20,-61,-49,251,320,2
37,596,14,-829,33,-60,-37,21,272,2
40,340,242,-480,68,-56,-23,363,171,2
41,396,308,-406,113,-78,-60,354,166,2
42,420,331,-306,182,-138,-99,383,183,2
43,463,189,-269,215,-246,-151,432,218,2
44,589,-14,-102,159,-349,-235,402,264,2
45,522,-185,-59,40,-356,-289,443,303,2
46,234,-319,-51,-111,-282,-260,601,322,2
47,0,-359,-148,-285,-73,-191,611,328,2
48,20,-233,-172,-418,134,-60,709,351,2
49,80,-13,-218,-470,249,82,767,388,2
50,209,198,-305,-484,347,195,580,435,2
51,580,493,-330,-461,389,287,170,482,2
52,777,751,-319,-412,294,366,126,510,2
53,968,1116,-299,-346,184,417,507,522,2
54,1191,1255,-322,-258,121,440,759,523,2
55,1340,1239,-357,-241,110,373,859,509,2
56,1410,1193,-366,-283,111,316,882,495,2
57,1447,1104,-362,-305,89,266,855,479,2
58,1471,1000,-345,-288,42,225,811,456,2
59,1445,916,-305,-287,-24,216,737,437,2
60,1403,899,-212,-304,-72,224,679,426,2
61,1327,907,-145,-329,-73,222,613,421,2
62,1215,936,-123,-363,-36,211,538,421,2
